id,ling_id,property_id,value,group_id,creator_id
41712,5,20,2,group_2,user_1_6
41719,39,23,0,group_2,user_1_7
41720,10,19,3,group_2,user_1_0
41728,27,8,3,group_2,user_1_0
41735,21,5,2,group_2,user_1_5
41740,14,30,3,group_2,user_1_9
41748,39,37,2,group_2,user_1_6
41749,49,19,4,group_2,user_1_5
41753,26,34,1,group_2,user_1_5
41758,5,37,1,group_2,user_1_0
41759,27,10,4,group_2,user_1_5
41760,11,13,3,group_2,user_1_6
41765,35,5,1,group_2,user_1_1
41775,37,19,4,group_2,user_1_5
41776,10,8,3,group_2,user_1_1
41794,49,14,1,group_2,user_1_5
41796,43,14,4,group_2,user_1_9
41797,7,6,3,group_2,user_1_5
41801,43,6,3,group_2,user_1_3
41802,11,6,3,group_2,user_1_1
41806,49,37,2,group_2,user_1_4
41817,39,14,2,group_2,user_1_6
41818,5,20,3,group_2,user_1_2
41820,10,30,3,group_2,user_1_9
41827,14,34,4,group_2,user_1_2
41830,45,20,4,group_2,user_1_3
41850,45,30,1,group_2,user_1_1
41871,5,30,1,group_2,user_1_1
41873,27,8,2,group_2,user_1_7
41881,37,30,3,group_2,user_1_9
41887,37,20,1,group_2,user_1_2
41893,1,5,4,group_2,user_1_0
41896,7,23,3,group_2,user_1_8
41904,16,20,2,group_2,user_1_0
41909,10,14,2,group_2,user_1_8
41916,21,30,1,group_2,user_1_5
41924,27,5,2,group_2,user_1_5
41926,7,19,3,group_2,user_1_5
41928,27,30,0,group_2,user_1_4
41929,44,6,4,group_2,user_1_0
41968,1,30,2,group_2,user_1_9
41976,23,6,3,group_2,user_1_3
41977,21,14,0,group_2,user_1_5
41987,23,14,3,group_2,user_1_4
42020,16,13,3,group_2,user_1_1
42022,37,37,3,group_2,user_1_1
42029,43,5,3,group_2,user_1_2
42038,28,20,3,group_2,user_1_3
42042,27,19,3,group_2,user_1_1
42044,5,19,0,group_2,user_1_6
42047,49,30,4,group_2,user_1_9
42050,45,23,3,group_2,user_1_7
42051,37,19,0,group_2,user_1_9
42054,7,34,4,group_2,user_1_6
42055,11,5,1,group_2,user_1_1
42063,39,6,0,group_2,user_1_1
42067,49,20,0,group_2,user_1_3
42072,27,19,2,group_2,user_1_6
42083,11,34,3,group_2,user_1_4
42093,35,13,3,group_2,user_1_6
42100,21,20,1,group_2,user_1_3
42113,45,14,3,group_2,user_1_6
42118,43,34,1,group_2,user_1_3
42119,27,23,4,group_2,user_1_9
42123,26,23,1,group_2,user_1_0
42128,14,13,3,group_2,user_1_2
42136,37,19,1,group_2,user_1_0
42137,45,37,0,group_2,user_1_2
42142,23,6,2,group_2,user_1_9
42147,26,10,1,group_2,user_1_1
42148,45,13,0,group_2,user_1_6
42162,45,23,4,group_2,user_1_4
42168,37,13,3,group_2,user_1_3
42175,10,37,2,group_2,user_1_5
42176,37,14,4,group_2,user_1_2
42178,27,34,3,group_2,user_1_5
42184,44,34,3,group_2,user_1_8
42187,11,19,3,group_2,user_1_0
42192,35,34,2,group_2,user_1_2
42196,28,6,0,group_2,user_1_6
42198,21,13,1,group_2,user_1_4
42199,28,10,1,group_2,user_1_7
42209,28,14,2,group_2,user_1_9
42210,39,8,4,group_2,user_1_6
42225,14,5,2,group_2,user_1_9
42227,35,14,1,group_2,user_1_1
42243,37,37,4,group_2,user_1_1
42245,49,13,2,group_2,user_1_3
42251,5,10,1,group_2,user_1_5
42254,1,37,3,group_2,user_1_8
42257,27,10,3,group_2,user_1_6
42259,7,14,0,group_2,user_1_8
42260,44,37,3,group_2,user_1_9
42262,1,30,0,group_2,user_1_0
42263,1,37,4,group_2,user_1_9
42272,28,8,0,group_2,user_1_3
42274,11,34,1,group_2,user_1_5
42294,7,30,0,group_2,user_1_1
42304,16,23,4,group_2,user_1_4
42308,35,10,2,group_2,user_1_4
42316,35,20,3,group_2,user_1_2
42318,49,8,3,group_2,user_1_3
42327,44,5,2,group_2,user_1_1
42351,35,14,3,group_2,user_1_4
42371,21,37,0,group_2,user_1_6
42386,7,14,4,group_2,user_1_4
42399,14,23,4,group_2,user_1_5
42410,16,19,0,group_2,user_1_3
42416,37,13,4,group_2,user_1_8
42423,1,34,4,group_2,user_1_7
42424,2,13,2,group_2,user_1_9
42425,45,30,4,group_2,user_1_9
42430,49,23,0,group_2,user_1_8
42431,27,5,1,group_2,user_1_2
42437,43,20,4,group_2,user_1_1
42440,10,30,2,group_2,user_1_5
42445,2,13,4,group_2,user_1_3
42448,37,13,2,group_2,user_1_5
42451,44,13,1,group_2,user_1_2
42454,39,34,1,group_2,user_1_1
42457,16,34,3,group_2,user_1_1
42473,37,6,2,group_2,user_1_9
42474,23,37,1,group_2,user_1_8
42485,27,19,0,group_2,user_1_0
42489,23,34,2,group_2,user_1_9
42493,28,30,4,group_2,user_1_2
42500,11,14,1,group_2,user_1_8
42502,14,19,0,group_2,user_1_2
42505,43,5,0,group_2,user_1_8
42519,44,37,4,group_2,user_1_0
42523,7,30,1,group_2,user_1_7
42524,11,20,3,group_2,user_1_9
42528,23,13,1,group_2,user_1_9
42533,21,23,0,group_2,user_1_8
42556,44,5,3,group_2,user_1_4
42557,16,5,2,group_2,user_1_2
42573,2,14,3,group_2,user_1_2
42613,49,6,4,group_2,user_1_5
42614,26,6,2,group_2,user_1_4
42625,35,8,0,group_2,user_1_5
42631,11,8,1,group_2,user_1_9
42635,27,19,1,group_2,user_1_3
42674,23,37,0,group_2,user_1_0
42676,27,5,4,group_2,user_1_6
42678,10,19,0,group_2,user_1_8
42682,44,19,0,group_2,user_1_1
42696,43,37,0,group_2,user_1_6
42700,11,23,4,group_2,user_1_0
42719,14,37,2,group_2,user_1_5
42721,44,19,4,group_2,user_1_9
42724,11,30,2,group_2,user_1_5
42750,10,5,2,group_2,user_1_5
42751,39,5,4,group_2,user_1_3
42784,7,23,0,group_2,user_1_5
42788,35,8,4,group_2,user_1_1
42799,35,20,0,group_2,user_1_6
42813,44,23,0,group_2,user_1_0
42838,16,23,1,group_2,user_1_7
42840,14,10,0,group_2,user_1_7
42842,21,10,4,group_2,user_1_6
42872,26,19,1,group_2,user_1_0
42924,2,30,3,group_2,user_1_4
42927,5,10,0,group_2,user_1_7
42931,37,10,3,group_2,user_1_7
42949,43,34,3,group_2,user_1_0
42952,7,34,1,group_2,user_1_5
42960,49,23,3,group_2,user_1_4
42978,21,20,3,group_2,user_1_0
42980,21,20,0,group_2,user_1_2
42988,10,23,2,group_2,user_1_1
42994,27,14,2,group_2,user_1_7
43025,35,10,3,group_2,user_1_1
43031,49,37,3,group_2,user_1_2
43040,16,34,2,group_2,user_1_3
43042,10,10,3,group_2,user_1_8
43068,11,19,1,group_2,user_1_0
43069,39,13,2,group_2,user_1_1
43072,28,20,2,group_2,user_1_1
43087,44,13,0,group_2,user_1_7
43088,45,10,2,group_2,user_1_5
43089,16,5,1,group_2,user_1_7
43092,37,37,0,group_2,user_1_3
43093,49,6,0,group_2,user_1_6
43099,44,13,3,group_2,user_1_1
43129,28,13,2,group_2,user_1_1
43141,14,20,3,group_2,user_1_1
43159,14,10,3,group_2,user_1_1
43166,11,30,3,group_2,user_1_3
43184,28,23,0,group_2,user_1_6
43205,5,6,0,group_2,user_1_3
43209,21,23,3,group_2,user_1_4
43212,14,19,4,group_2,user_1_2
43222,1,13,2,group_2,user_1_0
43226,45,30,2,group_2,user_1_4
43260,16,19,3,group_2,user_1_9
43267,14,6,4,group_2,user_1_5
43275,45,20,3,group_2,user_1_9
43286,27,8,4,group_2,user_1_2
43295,49,8,0,group_2,user_1_7
43302,5,34,2,group_2,user_1_9
43306,49,5,2,group_2,user_1_0
43318,7,20,1,group_2,user_1_5
43355,49,6,1,group_2,user_1_5
43358,37,23,1,group_2,user_1_1
43391,11,14,2,group_2,user_1_8
43392,28,14,3,group_2,user_1_2
43395,49,30,0,group_2,user_1_8
43397,35,37,3,group_2,user_1_0
43410,49,10,3,group_2,user_1_1
43444,5,6,2,group_2,user_1_6
43496,23,13,0,group_2,user_1_4
43497,23,37,4,group_2,user_1_7
43507,45,10,1,group_2,user_1_5
43526,2,34,3,group_2,user_1_7
43554,7,23,1,group_2,user_1_3
43570,28,8,2,group_2,user_1_4
43580,26,20,2,group_2,user_1_6
43585,45,34,1,group_2,user_1_6
43586,23,23,2,group_2,user_1_2
43588,21,34,1,group_2,user_1_2
43594,10,10,2,group_2,user_1_5
43613,27,5,3,group_2,user_1_3
43614,37,10,0,group_2,user_1_6
43615,23,6,4,group_2,user_1_0
43691,27,30,3,group_2,user_1_3
43694,49,13,3,group_2,user_1_7
43726,43,37,4,group_2,user_1_5
43742,49,5,1,group_2,user_1_2
43753,35,34,1,group_2,user_1_9
43762,43,23,1,group_2,user_1_0
43780,45,23,0,group_2,user_1_6
43791,7,13,1,group_2,user_1_3
43794,28,23,1,group_2,user_1_7
43865,43,20,3,group_2,user_1_0
43918,21,6,1,group_2,user_1_5
43926,28,10,4,group_2,user_1_1
43979,21,19,1,group_2,user_1_2
43980,16,6,0,group_2,user_1_7
44008,26,8,3,group_2,user_1_1
44009,7,20,3,group_2,user_1_3
44013,14,34,2,group_2,user_1_9
44015,21,19,0,group_2,user_1_2
44025,1,5,0,group_2,user_1_1
44066,37,30,0,group_2,user_1_2
44071,39,23,3,group_2,user_1_6
44118,23,14,0,group_2,user_1_0
44185,27,19,4,group_2,user_1_9
44198,37,14,1,group_2,user_1_2
44273,7,10,0,group_2,user_1_6
44282,16,20,1,group_2,user_1_3
44312,37,14,0,group_2,user_1_2
44369,28,14,1,group_2,user_1_8
44408,26,6,4,group_2,user_1_4
44453,45,34,2,group_2,user_1_2
44481,44,34,4,group_2,user_1_3
44604,44,5,1,group_2,user_1_7
44784,5,14,4,group_2,user_1_7
44785,7,34,3,group_2,user_1_3
44800,1,8,1,group_2,user_1_7
44954,45,13,3,group_2,user_1_3
44987,1,10,4,group_2,user_1_3
45019,37,37,2,group_2,user_1_5
45102,7,8,1,group_2,user_1_3
45149,2,23,0,group_2,user_1_0
45155,43,10,3,group_2,user_1_6
45350,5,20,4,group_2,user_1_9
45416,37,8,4,group_2,user_1_3
45435,7,20,2,group_2,user_1_5
45439,26,5,0,group_2,user_1_4
45654,2,6,1,group_2,user_1_8
45802,39,30,4,group_2,user_1_8
46119,28,20,0,group_2,user_1_7
46172,44,6,1,group_2,user_1_6
46468,11,14,4,group_2,user_1_4
47094,2,34,4,group_2,user_1_2
47188,2,8,3,group_2,user_1_0
47806,49,13,4,group_2,user_1_6
49192,10,19,4,group_2,user_1_9
50002,79,54,0,group_2,user_1_7
50003,67,63,1,group_2,user_1_6
50004,79,52,3,group_2,user_1_7
50005,79,61,4,group_2,user_1_7
50007,57,60,0,group_2,user_1_4
50008,79,58,1,group_2,user_1_5
50009,79,43,2,group_2,user_1_2
50010,54,63,3,group_2,user_1_1
50011,79,51,1,group_2,user_1_7
50012,64,50,2,group_2,user_1_3
50013,54,62,3,group_2,user_1_7
50014,64,58,3,group_2,user_1_8
50015,62,51,0,group_2,user_1_7
50016,79,52,2,group_2,user_1_5
50017,62,67,4,group_2,user_1_1
50018,76,64,3,group_2,user_1_7
50020,67,51,2,group_2,user_1_3
50022,57,51,1,group_2,user_1_4
50023,62,60,2,group_2,user_1_4
50024,57,67,1,group_2,user_1_8
50025,72,61,1,group_2,user_1_2
50026,54,61,3,group_2,user_1_4
50027,72,58,0,group_2,user_1_2
50028,52,61,2,group_2,user_1_3
50029,79,64,3,group_2,user_1_8
50030,54,52,0,group_2,user_1_2
50031,54,58,0,group_2,user_1_9
50032,52,58,3,group_2,user_1_3
50033,76,60,0,group_2,user_1_5
50034,79,62,2,group_2,user_1_6
50035,64,60,1,group_2,user_1_9
50037,72,60,1,group_2,user_1_9
50038,52,60,2,group_2,user_1_8
50039,79,43,4,group_2,user_1_7
50040,64,58,4,group_2,user_1_7
50041,76,60,1,group_2,user_1_4
50042,67,67,3,group_2,user_1_3
50043,79,67,0,group_2,user_1_9
50044,79,67,2,group_2,user_1_7
50045,78,62,3,group_2,user_1_4
50046,67,60,2,group_2,user_1_2
50047,78,64,1,group_2,user_1_9
50048,52,50,0,group_2,user_1_8
50049,64,63,3,group_2,user_1_5
50050,62,52,0,group_2,user_1_5
50051,64,58,2,group_2,user_1_3
50052,72,55,2,group_2,user_1_3
50053,54,67,2,group_2,user_1_5
50054,72,58,4,group_2,user_1_0
50055,67,54,1,group_2,user_1_2
50056,79,55,1,group_2,user_1_8
50057,52,43,2,group_2,user_1_9
50058,76,60,3,group_2,user_1_2
50060,79,50,1,group_2,user_1_6
50061,76,43,0,group_2,user_1_5
50062,67,50,1,group_2,user_1_7
50063,67,54,3,group_2,user_1_8
50064,79,62,4,group_2,user_1_9
50065,64,67,2,group_2,user_1_9
50066,52,52,4,group_2,user_1_8
50067,54,51,3,group_2,user_1_0
50069,72,61,4,group_2,user_1_2
50070,76,58,1,group_2,user_1_3
50071,72,67,0,group_2,user_1_1
50072,54,67,0,group_2,user_1_7
50073,64,52,1,group_2,user_1_5
50074,72,52,2,group_2,user_1_9
50075,57,50,3,group_2,user_1_7
50076,64,51,1,group_2,user_1_8
50077,72,64,2,group_2,user_1_5
50078,62,63,1,group_2,user_1_0
50079,76,64,2,group_2,user_1_0
50080,67,52,2,group_2,user_1_7
50081,62,43,1,group_2,user_1_8
50083,79,51,3,group_2,user_1_3
50084,79,64,4,group_2,user_1_5
50085,67,55,0,group_2,user_1_7
50086,79,60,2,group_2,user_1_3
50087,64,58,0,group_2,user_1_3
50088,67,55,3,group_2,user_1_6
50089,67,63,3,group_2,user_1_2
50090,79,58,3,group_2,user_1_8
50091,67,51,3,group_2,user_1_1
50092,78,63,0,group_2,user_1_6
50093,67,55,1,group_2,user_1_6
50094,76,67,2,group_2,user_1_9
50095,76,51,4,group_2,user_1_9
50096,54,60,4,group_2,user_1_0
50099,67,43,2,group_2,user_1_8
50100,64,60,4,group_2,user_1_9
50101,76,58,0,group_2,user_1_0
50102,57,50,2,group_2,user_1_9
50103,57,63,1,group_2,user_1_1
50104,54,63,1,group_2,user_1_8
50105,79,65,1,group_2,user_1_3
50106,78,58,4,group_2,user_1_0
50107,57,67,4,group_2,user_1_5
50108,64,55,3,group_2,user_1_1
50110,78,51,1,group_2,user_1_1
50111,52,64,3,group_2,user_1_0
50112,78,63,2,group_2,user_1_8
50113,52,64,0,group_2,user_1_8
50117,62,55,2,group_2,user_1_7
50118,76,54,3,group_2,user_1_4
50119,62,58,1,group_2,user_1_9
50120,64,58,1,group_2,user_1_4
50121,78,63,1,group_2,user_1_1
50122,78,51,0,group_2,user_1_6
50123,54,52,3,group_2,user_1_4
50124,67,51,0,group_2,user_1_0
50125,54,61,0,group_2,user_1_8
50126,67,43,4,group_2,user_1_7
50127,78,54,2,group_2,user_1_6
50129,54,60,3,group_2,user_1_6
50130,67,60,3,group_2,user_1_4
50132,72,62,0,group_2,user_1_0
50133,64,54,1,group_2,user_1_9
50134,78,43,0,group_2,user_1_3
50135,54,43,0,group_2,user_1_8
50137,52,60,4,group_2,user_1_4
50138,72,65,2,group_2,user_1_2
50140,67,61,3,group_2,user_1_4
50141,72,64,1,group_2,user_1_8
50142,52,61,3,group_2,user_1_0
50143,52,51,3,group_2,user_1_2
50144,62,67,1,group_2,user_1_4
50145,78,60,1,group_2,user_1_6
50146,64,63,2,group_2,user_1_3
50147,72,51,1,group_2,user_1_5
50148,76,65,2,group_2,user_1_0
50149,62,51,2,group_2,user_1_8
50151,79,58,0,group_2,user_1_9
50152,62,64,1,group_2,user_1_6
50153,79,55,3,group_2,user_1_8
50154,72,60,4,group_2,user_1_2
50155,67,65,2,group_2,user_1_8
50156,76,51,0,group_2,user_1_0
50157,64,61,2,group_2,user_1_6
50159,72,43,4,group_2,user_1_4
50160,79,64,0,group_2,user_1_6
50161,54,43,2,group_2,user_1_5
50162,54,55,3,group_2,user_1_4
50165,52,64,2,group_2,user_1_6
50166,52,43,3,group_2,user_1_3
50167,72,63,0,group_2,user_1_7
50169,72,55,4,group_2,user_1_0
50171,62,63,4,group_2,user_1_8
50172,52,52,2,group_2,user_1_3
50173,72,58,1,group_2,user_1_6
50174,57,67,2,group_2,user_1_2
50175,52,67,2,group_2,user_1_2
50176,67,55,4,group_2,user_1_2
50177,54,61,2,group_2,user_1_3
50178,72,60,3,group_2,user_1_9
50179,54,65,3,group_2,user_1_1
50180,78,60,2,group_2,user_1_8
50181,54,54,1,group_2,user_1_2
50183,57,55,2,group_2,user_1_1
50184,76,60,2,group_2,user_1_3
50186,64,64,4,group_2,user_1_3
50188,76,58,2,group_2,user_1_9
50189,72,62,2,group_2,user_1_7
50191,54,58,4,group_2,user_1_7
50193,52,65,3,group_2,user_1_5
50194,54,65,2,group_2,user_1_9
50195,52,67,1,group_2,user_1_6
50196,79,61,2,group_2,user_1_3
50198,78,55,3,group_2,user_1_0
50199,64,55,2,group_2,user_1_7
50200,62,63,2,group_2,user_1_3
50202,57,60,4,group_2,user_1_6
50203,54,55,0,group_2,user_1_4
50204,79,54,4,group_2,user_1_4
50206,57,54,2,group_2,user_1_0
50207,57,54,0,group_2,user_1_8
50208,76,51,1,group_2,user_1_7
50209,67,64,0,group_2,user_1_4
50210,62,58,2,group_2,user_1_0
50212,57,64,0,group_2,user_1_1
50213,76,63,0,group_2,user_1_7
50214,57,43,4,group_2,user_1_6
50215,72,50,3,group_2,user_1_0
50216,54,50,2,group_2,user_1_3
50218,79,54,2,group_2,user_1_1
50219,78,67,1,group_2,user_1_3
50222,62,60,1,group_2,user_1_7
50223,62,43,4,group_2,user_1_4
50224,54,62,4,group_2,user_1_0
50225,79,63,0,group_2,user_1_2
50227,62,64,3,group_2,user_1_6
50231,67,67,1,group_2,user_1_1
50232,79,64,2,group_2,user_1_9
50233,52,55,4,group_2,user_1_3
50234,54,51,2,group_2,user_1_7
50235,67,62,0,group_2,user_1_4
50236,67,64,3,group_2,user_1_8
50238,76,61,1,group_2,user_1_9
50239,67,62,2,group_2,user_1_5
50240,78,61,1,group_2,user_1_7
50241,54,63,0,group_2,user_1_1
50242,52,63,1,group_2,user_1_0
50243,67,67,2,group_2,user_1_9
50244,64,64,0,group_2,user_1_0
50245,72,58,3,group_2,user_1_3
50246,52,54,2,group_2,user_1_3
50247,72,51,0,group_2,user_1_1
50248,57,50,0,group_2,user_1_6
50249,62,54,1,group_2,user_1_8
50252,64,65,1,group_2,user_1_7
50253,64,51,4,group_2,user_1_1
50255,78,64,2,group_2,user_1_6
50257,54,64,1,group_2,user_1_6
50258,76,64,0,group_2,user_1_4
50259,67,63,4,group_2,user_1_5
50260,52,50,3,group_2,user_1_8
50261,62,62,3,group_2,user_1_3
50263,57,60,3,group_2,user_1_6
50264,57,52,4,group_2,user_1_9
50265,57,55,1,group_2,user_1_6
50266,67,61,1,group_2,user_1_9
50267,67,60,1,group_2,user_1_7
50268,64,52,3,group_2,user_1_9
50269,64,62,3,group_2,user_1_7
50270,52,50,4,group_2,user_1_6
50271,62,51,4,group_2,user_1_3
50272,62,50,0,group_2,user_1_1
50273,52,43,1,group_2,user_1_7
50274,78,67,4,group_2,user_1_7
50275,57,43,0,group_2,user_1_6
50276,52,58,1,group_2,user_1_1
50277,62,67,0,group_2,user_1_5
50279,67,62,3,group_2,user_1_1
50280,79,52,4,group_2,user_1_4
50281,72,62,4,group_2,user_1_3
50282,67,52,4,group_2,user_1_6
50283,54,54,3,group_2,user_1_7
50284,72,52,0,group_2,user_1_2
50286,52,54,0,group_2,user_1_5
50287,64,43,3,group_2,user_1_6
50288,54,62,2,group_2,user_1_9
50289,57,64,3,group_2,user_1_2
50290,57,58,4,group_2,user_1_0
50291,72,60,2,group_2,user_1_4
50293,67,61,0,group_2,user_1_5
50295,78,55,2,group_2,user_1_4
50296,78,60,0,group_2,user_1_9
50297,67,58,1,group_2,user_1_0
50298,76,51,3,group_2,user_1_6
50299,52,51,1,group_2,user_1_7
50300,62,65,0,group_2,user_1_8
50302,72,43,3,group_2,user_1_8
50303,54,51,4,group_2,user_1_7
50304,57,62,2,group_2,user_1_2
50305,79,50,3,group_2,user_1_7
50307,76,65,3,group_2,user_1_9
50309,72,62,3,group_2,user_1_6
50310,57,65,1,group_2,user_1_0
50311,62,65,3,group_2,user_1_0
50314,78,51,3,group_2,user_1_1
50317,72,64,3,group_2,user_1_4
50321,79,61,1,group_2,user_1_5
50323,76,54,4,group_2,user_1_2
50324,67,65,0,group_2,user_1_5
50325,64,62,1,group_2,user_1_8
50330,79,62,1,group_2,user_1_3
50331,54,58,3,group_2,user_1_3
50332,76,63,3,group_2,user_1_7
50333,76,43,2,group_2,user_1_4
50334,76,63,4,group_2,user_1_8
50335,78,63,4,group_2,user_1_1
50336,64,51,3,group_2,user_1_5
50337,79,60,1,group_2,user_1_4
50340,57,43,2,group_2,user_1_0
50341,78,43,1,group_2,user_1_7
50342,79,55,2,group_2,user_1_9
50343,79,67,1,group_2,user_1_1
50344,78,52,0,group_2,user_1_3
50346,67,54,0,group_2,user_1_8
50347,72,51,4,group_2,user_1_5
50349,57,54,1,group_2,user_1_4
50351,57,63,4,group_2,user_1_2
50352,64,63,1,group_2,user_1_1
50353,57,58,1,group_2,user_1_0
50355,57,67,3,group_2,user_1_2
50358,52,50,2,group_2,user_1_0
50359,52,58,2,group_2,user_1_9
50361,79,58,4,group_2,user_1_3
50362,67,60,0,group_2,user_1_5
50365,76,63,2,group_2,user_1_0
50366,72,67,2,group_2,user_1_2
50367,76,55,2,group_2,user_1_5
50368,52,67,3,group_2,user_1_4
50369,54,63,4,group_2,user_1_1
50370,72,52,4,group_2,user_1_4
50372,78,60,4,group_2,user_1_1
50373,52,64,1,group_2,user_1_0
50374,52,62,0,group_2,user_1_7
50378,78,50,0,group_2,user_1_5
50382,64,61,0,group_2,user_1_1
50383,54,64,3,group_2,user_1_1
50384,62,55,0,group_2,user_1_6
50385,52,65,1,group_2,user_1_4
50386,54,54,0,group_2,user_1_1
50390,52,50,1,group_2,user_1_6
50391,78,55,1,group_2,user_1_1
50392,52,65,4,group_2,user_1_3
50393,67,63,2,group_2,user_1_1
50394,62,52,2,group_2,user_1_9
50395,72,63,1,group_2,user_1_4
50397,62,65,2,group_2,user_1_1
50402,67,51,4,group_2,user_1_6
50403,54,54,4,group_2,user_1_0
50405,57,63,2,group_2,user_1_1
50408,78,61,0,group_2,user_1_9
50409,62,58,3,group_2,user_1_2
50410,52,51,2,group_2,user_1_5
50411,76,55,1,group_2,user_1_1
50412,78,50,1,group_2,user_1_0
50414,78,65,1,group_2,user_1_2
50415,64,62,4,group_2,user_1_0
50416,57,52,2,group_2,user_1_1
50418,79,65,2,group_2,user_1_7
50419,72,63,3,group_2,user_1_2
50421,76,58,3,group_2,user_1_6
50424,52,51,4,group_2,user_1_4
50425,62,61,0,group_2,user_1_8
50428,62,67,2,group_2,user_1_4
50430,52,61,4,group_2,user_1_2
50434,78,64,4,group_2,user_1_1
50436,52,63,2,group_2,user_1_3
50437,76,61,4,group_2,user_1_8
50438,62,43,2,group_2,user_1_9
50441,52,61,0,group_2,user_1_1
50442,79,65,4,group_2,user_1_4
50444,67,50,3,group_2,user_1_2
50445,78,61,4,group_2,user_1_4
50447,62,65,4,group_2,user_1_4
50451,57,62,0,group_2,user_1_4
50454,72,58,2,group_2,user_1_7
50455,76,50,0,group_2,user_1_1
50457,62,61,2,group_2,user_1_8
50458,64,52,4,group_2,user_1_6
50461,52,55,3,group_2,user_1_3
50463,54,50,1,group_2,user_1_1
50469,57,55,3,group_2,user_1_2
50470,64,52,2,group_2,user_1_7
50471,76,67,0,group_2,user_1_2
50472,67,64,4,group_2,user_1_1
50473,78,65,4,group_2,user_1_7
50474,79,55,4,group_2,user_1_7
50476,57,54,3,group_2,user_1_0
50477,78,54,1,group_2,user_1_9
50478,64,54,3,group_2,user_1_9
50481,54,62,1,group_2,user_1_2
50482,57,63,0,group_2,user_1_8
50485,72,67,3,group_2,user_1_4
50486,67,65,3,group_2,user_1_3
50488,64,43,1,group_2,user_1_9
50491,52,62,1,group_2,user_1_5
50493,62,62,0,group_2,user_1_6
50497,64,54,2,group_2,user_1_1
50502,79,43,0,group_2,user_1_0
50503,57,51,2,group_2,user_1_3
50504,54,65,4,group_2,user_1_7
50505,64,62,2,group_2,user_1_3
50508,64,61,1,group_2,user_1_1
50509,72,65,4,group_2,user_1_3
50510,67,61,4,group_2,user_1_3
50511,52,62,4,group_2,user_1_4
50513,76,43,1,group_2,user_1_5
50514,64,60,2,group_2,user_1_4
50516,64,64,3,group_2,user_1_0
50517,64,65,4,group_2,user_1_3
50518,62,52,4,group_2,user_1_2
50520,54,52,4,group_2,user_1_5
50521,57,43,3,group_2,user_1_0
50522,52,55,1,group_2,user_1_4
50524,79,61,0,group_2,user_1_9
50525,52,67,0,group_2,user_1_4
50527,62,58,0,group_2,user_1_4
50537,57,64,4,group_2,user_1_5
50546,62,64,4,group_2,user_1_9
50549,62,64,2,group_2,user_1_0
50551,76,62,1,group_2,user_1_9
50553,57,51,3,group_2,user_1_7
50556,54,64,2,group_2,user_1_0
50558,62,54,2,group_2,user_1_4
50560,52,43,0,group_2,user_1_7
50561,64,60,3,group_2,user_1_5
50562,54,50,0,group_2,user_1_0
50563,78,54,0,group_2,user_1_5
50566,52,65,0,group_2,user_1_2
50567,52,67,4,group_2,user_1_5
50569,78,62,0,group_2,user_1_1
50573,64,64,1,group_2,user_1_9
50574,52,60,3,group_2,user_1_3
50575,72,55,3,group_2,user_1_6
50577,76,50,3,group_2,user_1_4
50579,54,64,0,group_2,user_1_0
50580,76,52,2,group_2,user_1_9
50581,54,65,1,group_2,user_1_5
50583,54,52,1,group_2,user_1_4
50585,72,61,2,group_2,user_1_5
50588,78,58,0,group_2,user_1_7
50589,62,54,3,group_2,user_1_8
50591,76,67,3,group_2,user_1_0
50592,54,67,1,group_2,user_1_5
50593,78,67,0,group_2,user_1_5
50595,54,60,0,group_2,user_1_1
50597,72,63,2,group_2,user_1_1
50599,64,65,3,group_2,user_1_8
50600,52,55,0,group_2,user_1_1
50601,64,50,4,group_2,user_1_0
50603,67,43,0,group_2,user_1_1
50606,52,60,1,group_2,user_1_7
50608,78,52,1,group_2,user_1_6
50609,76,52,3,group_2,user_1_1
50610,76,61,2,group_2,user_1_7
50611,78,60,3,group_2,user_1_8
50615,52,43,4,group_2,user_1_2
50616,72,67,1,group_2,user_1_5
50617,67,62,4,group_2,user_1_9
50618,52,52,0,group_2,user_1_2
50621,52,54,3,group_2,user_1_3
50629,52,54,4,group_2,user_1_8
50630,54,52,2,group_2,user_1_8
50631,62,51,3,group_2,user_1_2
50635,78,51,2,group_2,user_1_1
50636,78,50,4,group_2,user_1_2
50637,76,64,1,group_2,user_1_2
50642,79,50,2,group_2,user_1_7
50648,76,67,1,group_2,user_1_7
50650,54,64,4,group_2,user_1_3
50652,64,43,0,group_2,user_1_6
50653,76,50,1,group_2,user_1_5
50658,78,52,4,group_2,user_1_6
50659,52,65,2,group_2,user_1_8
50663,78,65,2,group_2,user_1_8
50669,54,62,0,group_2,user_1_9
50674,57,64,1,group_2,user_1_3
50679,76,50,4,group_2,user_1_5
50681,52,63,4,group_2,user_1_8
50683,54,50,3,group_2,user_1_9
50688,54,43,4,group_2,user_1_0
50693,57,62,4,group_2,user_1_1
50696,52,62,3,group_2,user_1_4
50701,72,54,0,group_2,user_1_0
50713,79,51,4,group_2,user_1_0
50714,72,63,4,group_2,user_1_3
50716,72,43,1,group_2,user_1_5
50718,57,61,2,group_2,user_1_6
50721,79,60,0,group_2,user_1_7
50728,54,67,3,group_2,user_1_9
50729,62,52,3,group_2,user_1_0
50737,72,64,0,group_2,user_1_7
50741,79,63,4,group_2,user_1_2
50742,57,52,0,group_2,user_1_5
