id,example_id,lings_property_id,group_id,creator_id
4907,4014,43791,group_2,user_1_3
4909,4012,41145,group_2,user_1_8
4910,4044,40043,group_2,user_1_1
4911,4019,44071,group_2,user_1_2
4912,4013,40172,group_2,user_1_1
4914,4006,40793,group_2,user_1_0
4915,4017,40653,group_2,user_1_5
4916,4005,40553,group_2,user_1_0
4917,4016,43088,group_2,user_1_4
4918,4043,40997,group_2,user_1_5
4920,4021,40202,group_2,user_1_4
4921,4020,40205,group_2,user_1_4
4922,4021,40412,group_2,user_1_1
4924,4039,40887,group_2,user_1_3
4925,4031,42523,group_2,user_1_4
4926,4012,42431,group_2,user_1_3
4928,4020,41317,group_2,user_1_0
4929,4046,42523,group_2,user_1_9
4930,4005,40210,group_2,user_1_2
4931,4033,43355,group_2,user_1_3
4932,4044,47188,group_2,user_1_7
4933,4021,40286,group_2,user_1_6
4934,4027,40888,group_2,user_1_8
4936,4049,41251,group_2,user_1_4
4938,4024,42423,group_2,user_1_9
4941,4029,41735,group_2,user_1_1
4944,4042,40994,group_2,user_1_8
4945,4033,40216,group_2,user_1_3
4946,4000,43295,group_2,user_1_8
4947,4016,40590,group_2,user_1_8
4949,4015,40932,group_2,user_1_3
4950,4040,40564,group_2,user_1_1
4952,4049,41206,group_2,user_1_8
4953,4027,42308,group_2,user_1_0
4954,4024,41512,group_2,user_1_5
4955,4033,40349,group_2,user_1_1
4956,4040,40758,group_2,user_1_9
4957,4037,40293,group_2,user_1_9
4959,4042,42700,group_2,user_1_6
4960,4016,40809,group_2,user_1_8
4961,4046,40094,group_2,user_1_5
4963,4010,42245,group_2,user_1_8
4964,4047,45802,group_2,user_1_2
4965,4000,47806,group_2,user_1_8
4966,4032,40089,group_2,user_1_0
4967,4012,40399,group_2,user_1_0
4968,4010,40354,group_2,user_1_6
4970,4041,42952,group_2,user_1_2
4971,4047,40383,group_2,user_1_2
4972,4032,41064,group_2,user_1_7
4973,4016,40277,group_2,user_1_0
4975,4001,40970,group_2,user_1_5
4977,4005,41022,group_2,user_1_5
4979,4026,40147,group_2,user_1_4
4981,4046,40781,group_2,user_1_3
4982,4039,42724,group_2,user_1_3
4984,4000,43410,group_2,user_1_2
4985,4000,41446,group_2,user_1_7
4986,4046,41220,group_2,user_1_5
4987,4000,40470,group_2,user_1_7
4988,4036,41464,group_2,user_1_8
4989,4007,41309,group_2,user_1_7
4990,4039,41100,group_2,user_1_3
4991,4025,41759,group_2,user_1_3
4992,4038,41000,group_2,user_1_6
4993,4023,40664,group_2,user_1_0
4994,4022,40068,group_2,user_1_0
4995,4035,40443,group_2,user_1_5
4998,4017,40211,group_2,user_1_9
4999,4046,40424,group_2,user_1_0
5001,4032,40971,group_2,user_1_0
5002,4002,41384,group_2,user_1_9
5003,4007,40989,group_2,user_1_8
5004,4006,40641,group_2,user_1_7
5007,4006,40960,group_2,user_1_5
5008,4047,40007,group_2,user_1_8
5009,4019,41125,group_2,user_1_6
5010,4009,41215,group_2,user_1_3
5011,4008,40853,group_2,user_1_9
5012,4007,40221,group_2,user_1_7
5013,4036,43742,group_2,user_1_1
5015,4029,40250,group_2,user_1_6
5016,4036,40470,group_2,user_1_5
5017,4043,44273,group_2,user_1_4
5018,4012,41199,group_2,user_1_2
5022,4000,40478,group_2,user_1_5
5024,4048,40923,group_2,user_1_1
5025,4015,41170,group_2,user_1_1
5027,4008,40444,group_2,user_1_5
5030,4006,42123,group_2,user_1_8
5031,4008,40200,group_2,user_1_0
5032,4025,40423,group_2,user_1_4
5033,4020,41133,group_2,user_1_1
5036,4008,41073,group_2,user_1_1
5039,4023,41213,group_2,user_1_0
5042,4030,41371,group_2,user_1_8
5043,4030,40156,group_2,user_1_7
5044,4010,41464,group_2,user_1_1
5045,4043,40847,group_2,user_1_8
5046,4047,40050,group_2,user_1_4
5047,4001,41249,group_2,user_1_2
5048,4003,43226,group_2,user_1_5
5050,4043,41663,group_2,user_1_9
5051,4019,40429,group_2,user_1_6
5052,4008,40512,group_2,user_1_5
5054,4038,42500,group_2,user_1_0
5055,4010,40910,group_2,user_1_8
5056,4040,40171,group_2,user_1_8
5057,4010,40913,group_2,user_1_7
5059,4013,40116,group_2,user_1_7
5060,4012,40486,group_2,user_1_7
5061,4045,40461,group_2,user_1_7
5065,4035,40116,group_2,user_1_6
5066,4020,40316,group_2,user_1_8
5068,4006,41380,group_2,user_1_2
5069,4037,40339,group_2,user_1_5
5073,4016,40220,group_2,user_1_3
5074,4035,41192,group_2,user_1_2
5075,4037,42063,group_2,user_1_0
5077,4006,40300,group_2,user_1_0
5078,4009,43397,group_2,user_1_3
5079,4028,42100,group_2,user_1_3
5080,4008,40918,group_2,user_1_5
5082,4013,40687,group_2,user_1_1
5083,4003,43275,group_2,user_1_9
5084,4019,41252,group_2,user_1_3
5086,4006,40016,group_2,user_1_6
5087,4014,45102,group_2,user_1_3
5088,4014,42784,group_2,user_1_9
5090,4031,40781,group_2,user_1_8
5091,4019,40181,group_2,user_1_9
5092,4036,42245,group_2,user_1_2
5096,4004,40714,group_2,user_1_3
5099,4028,43979,group_2,user_1_3
5101,4005,43526,group_2,user_1_2
5102,4011,40054,group_2,user_1_4
5104,4033,40197,group_2,user_1_8
5105,4022,43205,group_2,user_1_8
5106,4002,41349,group_2,user_1_0
5107,4048,41515,group_2,user_1_1
5108,4023,41622,group_2,user_1_1
5109,4026,40810,group_2,user_1_5
5110,4026,41929,group_2,user_1_5
5111,4044,40264,group_2,user_1_4
5113,4023,40472,group_2,user_1_7
5115,4048,42142,group_2,user_1_6
5117,4027,40051,group_2,user_1_1
5118,4036,40215,group_2,user_1_8
5119,4037,41434,group_2,user_1_8
5120,4026,41196,group_2,user_1_0
5121,4025,40879,group_2,user_1_9
5124,4046,41230,group_2,user_1_4
5125,4038,40963,group_2,user_1_0
5126,4019,40812,group_2,user_1_1
5127,4037,40383,group_2,user_1_9
5129,4025,40231,group_2,user_1_9
5130,4019,40610,group_2,user_1_3
5131,4034,40335,group_2,user_1_4
5132,4006,40040,group_2,user_1_4
5133,4019,40105,group_2,user_1_8
5134,4037,40124,group_2,user_1_4
5136,4030,41394,group_2,user_1_8
5141,4001,41928,group_2,user_1_9
5142,4041,40195,group_2,user_1_9
5144,4016,40474,group_2,user_1_2
5145,4022,40018,group_2,user_1_3
5146,4030,42700,group_2,user_1_3
5148,4008,41127,group_2,user_1_6
5151,4039,40434,group_2,user_1_6
5153,4028,42371,group_2,user_1_6
5156,4024,40371,group_2,user_1_9
5157,4014,43554,group_2,user_1_7
5158,4035,41445,group_2,user_1_8
5159,4046,41139,group_2,user_1_4
5160,4008,40037,group_2,user_1_9
5161,4018,41110,group_2,user_1_3
5162,4026,41326,group_2,user_1_6
5163,4000,40374,group_2,user_1_4
5166,4018,40526,group_2,user_1_1
5169,4022,40998,group_2,user_1_5
5170,4033,41259,group_2,user_1_4
5171,4029,42980,group_2,user_1_8
5172,4033,40223,group_2,user_1_5
5173,4004,40050,group_2,user_1_5
5174,4015,44282,group_2,user_1_7
5175,4009,40348,group_2,user_1_8
5176,4016,40511,group_2,user_1_5
5180,4042,42631,group_2,user_1_3
5182,4034,41434,group_2,user_1_5
5183,4040,40088,group_2,user_1_5
5185,4013,41129,group_2,user_1_1
5186,4025,40845,group_2,user_1_5
5187,4018,41173,group_2,user_1_3
5188,4029,41135,group_2,user_1_4
5190,4019,43069,group_2,user_1_4
5191,4026,40029,group_2,user_1_1
5192,4005,47188,group_2,user_1_3
5193,4019,42063,group_2,user_1_9
5194,4020,40127,group_2,user_1_6
5195,4041,41896,group_2,user_1_2
5196,4040,40936,group_2,user_1_9
5197,4035,40029,group_2,user_1_8
5198,4045,40570,group_2,user_1_2
5199,4037,40335,group_2,user_1_0
5200,4028,40272,group_2,user_1_8
5204,4008,40357,group_2,user_1_8
5205,4035,40531,group_2,user_1_1
5206,4042,40119,group_2,user_1_6
5207,4007,40858,group_2,user_1_6
5208,4023,40916,group_2,user_1_3
5210,4010,40889,group_2,user_1_0
5211,4037,41524,group_2,user_1_7
5217,4011,40894,group_2,user_1_6
5220,4012,40231,group_2,user_1_7
5222,4047,40482,group_2,user_1_9
5223,4023,43392,group_2,user_1_9
5225,4003,41368,group_2,user_1_0
5227,4017,41133,group_2,user_1_6
5230,4032,41687,group_2,user_1_4
5231,4043,41254,group_2,user_1_5
5232,4037,40338,group_2,user_1_7
5236,4048,40377,group_2,user_1_8
5237,4038,43068,group_2,user_1_6
5238,4047,40812,group_2,user_1_7
5239,4014,40550,group_2,user_1_3
5240,4036,41794,group_2,user_1_0
5242,4001,42042,group_2,user_1_6
5245,4004,40052,group_2,user_1_9
5246,4030,41477,group_2,user_1_7
5247,4008,41226,group_2,user_1_8
5248,4039,42055,group_2,user_1_2
5249,4032,40584,group_2,user_1_3
5250,4032,40442,group_2,user_1_4
5251,4026,41129,group_2,user_1_1
5254,4019,41748,group_2,user_1_8
5255,4003,40706,group_2,user_1_2
5259,4005,41189,group_2,user_1_1
5263,4032,40923,group_2,user_1_4
5264,4001,42994,group_2,user_1_3
5266,4014,41220,group_2,user_1_4
5267,4012,42676,group_2,user_1_7
5268,4029,40022,group_2,user_1_5
5269,4014,40637,group_2,user_1_2
5270,4009,41436,group_2,user_1_5
5273,4010,40342,group_2,user_1_1
5276,4025,40239,group_2,user_1_5
5277,4025,43691,group_2,user_1_4
5279,4004,40339,group_2,user_1_3
5280,4014,41230,group_2,user_1_1
5281,4029,40179,group_2,user_1_8
5282,4024,40411,group_2,user_1_7
5283,4020,40098,group_2,user_1_2
5284,4047,40603,group_2,user_1_6
5285,4041,40781,group_2,user_1_6
5286,4026,42184,group_2,user_1_1
5287,4037,41279,group_2,user_1_3
5288,4027,40011,group_2,user_1_9
5290,4034,40105,group_2,user_1_9
5291,4021,40495,group_2,user_1_4
5292,4023,43926,group_2,user_1_5
5293,4049,40769,group_2,user_1_2
5294,4021,41292,group_2,user_1_3
5297,4021,41354,group_2,user_1_7
5299,4021,40453,group_2,user_1_1
5300,4005,41354,group_2,user_1_0
5301,4003,40996,group_2,user_1_5
5304,4000,40253,group_2,user_1_8
5307,4025,40294,group_2,user_1_2
5308,4044,40035,group_2,user_1_0
5309,4007,41646,group_2,user_1_3
5310,4018,40570,group_2,user_1_0
5312,4009,41455,group_2,user_1_5
5313,4039,40958,group_2,user_1_6
5315,4001,40599,group_2,user_1_2
5316,4042,40017,group_2,user_1_6
5317,4014,41217,group_2,user_1_7
5320,4005,40152,group_2,user_1_6
5322,4036,40367,group_2,user_1_8
5323,4030,41000,group_2,user_1_5
5325,4009,42227,group_2,user_1_6
5326,4026,40116,group_2,user_1_4
5328,4030,42631,group_2,user_1_1
5329,4024,40968,group_2,user_1_6
5330,4035,40137,group_2,user_1_4
5333,4030,40222,group_2,user_1_9
5334,4035,41367,group_2,user_1_2
5335,4045,40066,group_2,user_1_2
5336,4035,41059,group_2,user_1_2
5338,4033,40374,group_2,user_1_2
5339,4006,40026,group_2,user_1_7
5340,4011,41341,group_2,user_1_1
5342,4020,40495,group_2,user_1_5
5343,4040,40761,group_2,user_1_5
5345,4007,43726,group_2,user_1_5
5346,4026,42451,group_2,user_1_8
5347,4043,43318,group_2,user_1_5
5349,4014,45435,group_2,user_1_6
5350,4046,44009,group_2,user_1_8
5351,4045,41384,group_2,user_1_5
5352,4049,40093,group_2,user_1_2
5354,4033,43410,group_2,user_1_5
5355,4044,40653,group_2,user_1_2
5357,4033,41042,group_2,user_1_1
5358,4041,40334,group_2,user_1_2
5359,4032,40580,group_2,user_1_7
5360,4039,40631,group_2,user_1_1
5361,4029,40214,group_2,user_1_7
5363,4045,41551,group_2,user_1_1
5364,4001,40256,group_2,user_1_1
5365,4046,40336,group_2,user_1_8
5368,4021,40264,group_2,user_1_7
5370,4013,40111,group_2,user_1_3
5372,4019,40492,group_2,user_1_5
5375,4000,43742,group_2,user_1_5
5376,4024,41177,group_2,user_1_0
5377,4038,41382,group_2,user_1_4
5378,4043,40336,group_2,user_1_4
5379,4022,40739,group_2,user_1_4
5380,4031,41138,group_2,user_1_1
5384,4033,41446,group_2,user_1_5
5385,4004,43069,group_2,user_1_1
5386,4015,40819,group_2,user_1_6
5387,4017,40043,group_2,user_1_9
5388,4046,40583,group_2,user_1_5
5391,4041,40178,group_2,user_1_0
5395,4011,41689,group_2,user_1_9
5397,4026,40594,group_2,user_1_9
5398,4043,43791,group_2,user_1_4
5399,4011,40359,group_2,user_1_9
5401,4003,41533,group_2,user_1_9
5402,4039,42274,group_2,user_1_1
5405,4004,40812,group_2,user_1_3
5407,4037,40080,group_2,user_1_8
5408,4015,40789,group_2,user_1_4
5409,4019,40176,group_2,user_1_7
5410,4047,41125,group_2,user_1_4
5411,4029,41333,group_2,user_1_6
5413,4010,41042,group_2,user_1_7
5416,4002,41173,group_2,user_1_6
5417,4003,41053,group_2,user_1_4
5423,4003,40362,group_2,user_1_5
5424,4038,41477,group_2,user_1_5
5427,4041,43318,group_2,user_1_5
5429,4025,40824,group_2,user_1_4
5430,4045,40386,group_2,user_1_5
5431,4022,43444,group_2,user_1_8
5432,4030,41760,group_2,user_1_4
5433,4006,41526,group_2,user_1_6
5435,4035,40108,group_2,user_1_5
5436,4013,40810,group_2,user_1_1
5437,4045,40685,group_2,user_1_0
5443,4029,40128,group_2,user_1_6
5445,4047,41032,group_2,user_1_1
5450,4032,40107,group_2,user_1_5
5453,4031,40334,group_2,user_1_4
5454,4001,41701,group_2,user_1_6
5455,4019,41180,group_2,user_1_7
5456,4032,40578,group_2,user_1_2
5457,4035,43087,group_2,user_1_6
5458,4035,41326,group_2,user_1_9
5463,4029,41977,group_2,user_1_6
5465,4042,40627,group_2,user_1_1
5467,4015,41389,group_2,user_1_3
5468,4048,40584,group_2,user_1_2
5471,4042,41495,group_2,user_1_2
5474,4013,41211,group_2,user_1_3
5475,4036,43306,group_2,user_1_4
5477,4024,40872,group_2,user_1_5
5478,4044,45149,group_2,user_1_8
5479,4043,40178,group_2,user_1_7
5482,4004,40469,group_2,user_1_7
5483,4042,43166,group_2,user_1_9
5484,4024,41429,group_2,user_1_4
5487,4028,40551,group_2,user_1_5
5488,4006,41753,group_2,user_1_6
5489,4021,40211,group_2,user_1_6
5491,4002,41222,group_2,user_1_1
5492,4029,40227,group_2,user_1_7
5493,4045,40473,group_2,user_1_4
5495,4042,40963,group_2,user_1_3
5496,4017,41189,group_2,user_1_7
5498,4016,41368,group_2,user_1_3
5500,4012,40196,group_2,user_1_9
5502,4008,43865,group_2,user_1_8
5504,4046,41138,group_2,user_1_4
5508,4013,43099,group_2,user_1_5
5509,4018,41398,group_2,user_1_4
5510,4027,40718,group_2,user_1_6
5512,4035,42813,group_2,user_1_2
5515,4037,41032,group_2,user_1_0
5517,4010,40308,group_2,user_1_2
5518,4036,43093,group_2,user_1_8
5519,4026,40365,group_2,user_1_3
5520,4000,42613,group_2,user_1_8
5521,4028,40796,group_2,user_1_0
5522,4016,41053,group_2,user_1_1
5525,4021,40205,group_2,user_1_3
5526,4025,41873,group_2,user_1_4
5529,4028,40041,group_2,user_1_5
5530,4001,41728,group_2,user_1_3
5531,4012,40294,group_2,user_1_5
5534,4031,41220,group_2,user_1_9
5537,4023,43184,group_2,user_1_3
5538,4007,41134,group_2,user_1_9
5539,4013,40108,group_2,user_1_7
5540,4047,40293,group_2,user_1_4
5541,4041,42294,group_2,user_1_1
5542,4014,43318,group_2,user_1_0
5543,4002,41114,group_2,user_1_7
5544,4045,40871,group_2,user_1_5
5545,4046,41797,group_2,user_1_9
5546,4042,43068,group_2,user_1_2
5548,4037,41210,group_2,user_1_4
5549,4036,40259,group_2,user_1_2
5550,4019,45802,group_2,user_1_6
5551,4019,40324,group_2,user_1_4
5552,4002,41110,group_2,user_1_1
5553,4026,40307,group_2,user_1_3
5555,4045,40689,group_2,user_1_3
5556,4047,41748,group_2,user_1_7
5557,4000,40919,group_2,user_1_5
5558,4007,41198,group_2,user_1_5
5559,4028,40009,group_2,user_1_4
5560,4020,40788,group_2,user_1_0
5561,4043,40550,group_2,user_1_8
5562,4009,41427,group_2,user_1_5
5564,4012,43286,group_2,user_1_4
5566,4027,42093,group_2,user_1_7
5569,4014,40249,group_2,user_1_9
5570,4041,40141,group_2,user_1_7
5571,4035,41470,group_2,user_1_0
5572,4046,41254,group_2,user_1_4
5573,4044,41644,group_2,user_1_9
5576,4009,41576,group_2,user_1_8
5578,4011,43980,group_2,user_1_2
5579,4002,41147,group_2,user_1_1
5580,4026,40719,group_2,user_1_7
5581,4020,40043,group_2,user_1_0
5583,4001,40486,group_2,user_1_6
5584,4010,43306,group_2,user_1_7
5588,4041,40847,group_2,user_1_0
5589,4026,40895,group_2,user_1_8
5590,4019,40339,group_2,user_1_9
5591,4019,40928,group_2,user_1_9
5592,4049,43088,group_2,user_1_7
5593,4048,42489,group_2,user_1_7
5595,4016,41233,group_2,user_1_5
5596,4004,40759,group_2,user_1_2
5597,4040,42038,group_2,user_1_7
5598,4017,40412,group_2,user_1_6
5599,4024,40520,group_2,user_1_6
5600,4006,40656,group_2,user_1_4
5602,4027,42192,group_2,user_1_9
5603,4004,40047,group_2,user_1_6
5607,4004,42454,group_2,user_1_6
5608,4012,40056,group_2,user_1_0
5609,4019,41210,group_2,user_1_6
5611,4026,41078,group_2,user_1_3
5612,4017,41030,group_2,user_1_3
5614,4002,40685,group_2,user_1_1
5617,4037,45802,group_2,user_1_8
5619,4007,45155,group_2,user_1_6
5620,4045,41110,group_2,user_1_2
5623,4015,40224,group_2,user_1_6
5625,4024,41611,group_2,user_1_3
5626,4007,41796,group_2,user_1_0
5629,4032,40380,group_2,user_1_8
5631,4029,40242,group_2,user_1_3
5632,4041,42386,group_2,user_1_5
5633,4010,40241,group_2,user_1_7
5634,4008,40039,group_2,user_1_0
5637,4010,42960,group_2,user_1_2
5638,4016,41850,group_2,user_1_4
5642,4046,40397,group_2,user_1_9
5645,4017,45654,group_2,user_1_8
5647,4011,40058,group_2,user_1_4
5652,4012,40532,group_2,user_1_3
5654,4041,44273,group_2,user_1_8
5655,4023,42272,group_2,user_1_4
5656,4030,40496,group_2,user_1_6
5657,4000,42245,group_2,user_1_1
5659,4010,41806,group_2,user_1_2
5660,4028,40132,group_2,user_1_8
5663,4034,40007,group_2,user_1_7
5664,4026,41470,group_2,user_1_2
5671,4047,40176,group_2,user_1_1
5672,4006,40676,group_2,user_1_7
5674,4012,41249,group_2,user_1_0
5675,4043,42054,group_2,user_1_7
5676,4043,40141,group_2,user_1_0
5677,4006,40732,group_2,user_1_2
5679,4000,40626,group_2,user_1_4
5680,4016,40355,group_2,user_1_3
5681,4031,41139,group_2,user_1_8
5684,4003,40355,group_2,user_1_7
5687,4006,41439,group_2,user_1_3
5689,4002,41036,group_2,user_1_2
5690,4029,40551,group_2,user_1_6
5691,4020,40433,group_2,user_1_4
5693,4042,40713,group_2,user_1_7
5695,4038,40887,group_2,user_1_4
5697,4020,40382,group_2,user_1_1
5699,4042,41394,group_2,user_1_2
5701,4042,42500,group_2,user_1_0
5703,4031,41896,group_2,user_1_9
5705,4006,42614,group_2,user_1_4
5708,4032,40015,group_2,user_1_3
5709,4005,40560,group_2,user_1_5
5712,4019,40855,group_2,user_1_7
5713,4037,42751,group_2,user_1_3
5717,4015,41486,group_2,user_1_3
5719,4042,41100,group_2,user_1_7
5720,4012,40599,group_2,user_1_5
5721,4010,40216,group_2,user_1_4
5723,4002,40386,group_2,user_1_0
5727,4031,40847,group_2,user_1_8
5733,4011,40069,group_2,user_1_4
5734,4015,40744,group_2,user_1_5
5737,4003,44954,group_2,user_1_0
5738,4005,40316,group_2,user_1_9
5739,4014,40024,group_2,user_1_5
5741,4022,40795,group_2,user_1_5
5749,4033,41617,group_2,user_1_0
5754,4035,42721,group_2,user_1_5
5756,4011,43089,group_2,user_1_1
5757,4006,41300,group_2,user_1_9
5760,4010,47806,group_2,user_1_6
5762,4038,40958,group_2,user_1_4
5766,4032,40420,group_2,user_1_5
5767,4011,41465,group_2,user_1_1
5769,4005,40264,group_2,user_1_8
5770,4012,40287,group_2,user_1_3
5771,4037,41817,group_2,user_1_4
5772,4010,40478,group_2,user_1_4
5774,4049,42425,group_2,user_1_1
5776,4026,40237,group_2,user_1_0
5777,4021,41189,group_2,user_1_6
5779,4035,41196,group_2,user_1_9
5780,4036,43694,group_2,user_1_9
5781,4006,42147,group_2,user_1_7
5782,4046,42294,group_2,user_1_4
5785,4035,41929,group_2,user_1_3
5786,4030,42500,group_2,user_1_6
5787,4028,40227,group_2,user_1_5
5788,4006,40698,group_2,user_1_3
5791,4042,40002,group_2,user_1_8
5792,4008,42029,group_2,user_1_3
5793,4000,40913,group_2,user_1_6
5794,4030,40190,group_2,user_1_5
5795,4027,41140,group_2,user_1_4
5796,4015,42410,group_2,user_1_3
5798,4017,40205,group_2,user_1_7
5801,4001,42257,group_2,user_1_3
5804,4039,41371,group_2,user_1_0
5809,4015,42304,group_2,user_1_5
5811,4017,40852,group_2,user_1_3
5813,4018,40066,group_2,user_1_2
5815,4044,40074,group_2,user_1_4
5816,4041,40777,group_2,user_1_8
5817,4007,40512,group_2,user_1_9
5818,4024,40319,group_2,user_1_7
5819,4002,40682,group_2,user_1_5
5820,4042,40285,group_2,user_1_8
5823,4001,42635,group_2,user_1_3
5826,4037,40181,group_2,user_1_4
5828,4025,41701,group_2,user_1_2
5829,4036,41307,group_2,user_1_1
5831,4009,40888,group_2,user_1_5
5832,4005,40850,group_2,user_1_4
5834,4041,45102,group_2,user_1_3
5837,4004,40033,group_2,user_1_4
5839,4021,40043,group_2,user_1_6
5841,4000,41259,group_2,user_1_7
5842,4044,41552,group_2,user_1_5
5843,4026,41211,group_2,user_1_5
5845,4000,41794,group_2,user_1_2
5847,4038,40854,group_2,user_1_9
5849,4021,41390,group_2,user_1_4
5852,4002,41009,group_2,user_1_9
5854,4016,42137,group_2,user_1_1
5855,4027,43397,group_2,user_1_2
5856,4030,41802,group_2,user_1_8
5857,4032,42474,group_2,user_1_0
5858,4014,44785,group_2,user_1_2
5859,4040,40402,group_2,user_1_0
5860,4001,40624,group_2,user_1_3
5862,4009,40465,group_2,user_1_9
5863,4021,40209,group_2,user_1_1
5864,4031,40094,group_2,user_1_9
5866,4009,42351,group_2,user_1_0
5870,4034,40052,group_2,user_1_2
5871,4017,47094,group_2,user_1_7
5877,4027,41313,group_2,user_1_4
5878,4035,42556,group_2,user_1_3
5879,4015,40460,group_2,user_1_1
5882,4008,41646,group_2,user_1_3
5884,4018,42399,group_2,user_1_9
5885,4007,40948,group_2,user_1_4
5889,4043,40030,group_2,user_1_0
5890,4033,40889,group_2,user_1_3
5891,4038,41495,group_2,user_1_9
5895,4024,40775,group_2,user_1_3
5897,4045,40485,group_2,user_1_6
5899,4011,41468,group_2,user_1_0
5904,4046,40249,group_2,user_1_0
5907,4000,41374,group_2,user_1_4
5908,4006,40184,group_2,user_1_6
5910,4029,40073,group_2,user_1_5
5913,4049,44954,group_2,user_1_1
5917,4009,40748,group_2,user_1_1
5919,4042,40854,group_2,user_1_2
5920,4009,40981,group_2,user_1_6
5921,4044,41018,group_2,user_1_4
5922,4029,40132,group_2,user_1_4
5925,4000,40173,group_2,user_1_2
5930,4007,40200,group_2,user_1_2
5931,4045,40087,group_2,user_1_4
5932,4008,40083,group_2,user_1_8
5933,4027,40055,group_2,user_1_8
5934,4027,41215,group_2,user_1_3
5935,4007,41197,group_2,user_1_1
5939,4046,40997,group_2,user_1_4
5941,4035,40475,group_2,user_1_0
5943,4005,40852,group_2,user_1_0
5945,4019,41524,group_2,user_1_6
5946,4034,40176,group_2,user_1_7
5948,4022,41224,group_2,user_1_4
5954,4000,40186,group_2,user_1_0
5955,4023,40391,group_2,user_1_8
5957,4048,40071,group_2,user_1_5
5958,4009,40375,group_2,user_1_4
5960,4049,41692,group_2,user_1_8
5961,4025,40987,group_2,user_1_5
5962,4043,41268,group_2,user_1_0
5964,4017,47188,group_2,user_1_3
5965,4005,40127,group_2,user_1_5
5967,4037,40225,group_2,user_1_4
5969,4020,42924,group_2,user_1_1
5970,4038,42524,group_2,user_1_4
5971,4047,40429,group_2,user_1_1
5973,4031,40638,group_2,user_1_3
5975,4019,40033,group_2,user_1_2
5976,4024,40191,group_2,user_1_7
5977,4015,40053,group_2,user_1_3
5978,4049,40836,group_2,user_1_4
5979,4009,40718,group_2,user_1_4
5981,4016,42113,group_2,user_1_7
5983,4002,40485,group_2,user_1_6
5986,4004,40381,group_2,user_1_5
5989,4024,40187,group_2,user_1_8
5992,4014,40094,group_2,user_1_2
5993,4049,40417,group_2,user_1_1
5994,4001,40229,group_2,user_1_6
5995,4017,40202,group_2,user_1_2
